2025-02-16 15:21:06:475	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-02-16 15:22:36:081	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:086	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:112	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:36:126	Fenix:arm	debug	0.0,13.00000238416429,1.0,3.0,0.03343810606567244,1.0,174.0
2025-02-16 15:22:36:130	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:132	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:134	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:161	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,7.0,0.0,3.0,0.0
2025-02-16 15:22:36:173	Fenix:arm	debug	0.0,13.00000238416429,1.0,10.0,0.03343810606567244,1.0,182.0
2025-02-16 15:22:36:174	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:176	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:177	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:204	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:22:36:215	Fenix:arm	debug	0.0,13.00000238416429,1.0,0.0,0.03343810606567244,1.0,174.0
2025-02-16 15:22:36:217	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:218	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:220	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:247	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:22:36:258	Fenix:arm	debug	0.0,13.00000238416429,1.0,0.0,0.03343810606567244,1.0,258.0
2025-02-16 15:22:36:260	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:262	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:263	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:289	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:22:36:300	Fenix:arm	debug	0.0,13.00000238416429,1.0,0.0,0.03343810606567244,1.0,302.0
2025-02-16 15:22:36:302	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:304	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:306	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:333	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,7.0
2025-02-16 15:22:36:344	Fenix:arm	debug	0.0,13.00000238416429,1.0,10.0,0.03343810606567244,1.0,324.0
2025-02-16 15:22:36:347	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:348	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:350	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:376	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,7.0
2025-02-16 15:22:36:387	Fenix:arm	debug	0.0,13.00000238416429,1.0,3.0,0.03343810606567244,1.0,328.0
2025-02-16 15:22:36:389	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:391	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:392	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:428	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:22:36:440	Fenix:arm	debug	0.0,13.00000238416429,1.0,10.0,0.03343810606567244,1.0,331.0
2025-02-16 15:22:36:444	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:445	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:447	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:485	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,7.0,0.0
2025-02-16 15:22:36:497	Fenix:arm	debug	0.0,13.00000238416429,1.0,3.0,0.03343810606567244,1.0,338.0
2025-02-16 15:22:36:501	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:503	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:506	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:538	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:22:36:554	Fenix:arm	debug	0.0,13.00000238416429,1.0,14.0,0.03343810606567244,1.0,346.0
2025-02-16 15:22:36:557	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:559	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:561	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:601	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,7.0,0.0
2025-02-16 15:22:36:613	Fenix:arm	debug	0.0,13.00000238416429,1.0,7.0,0.03343810606567244,1.0,349.0
2025-02-16 15:22:36:615	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:617	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:619	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:649	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:22:36:665	Fenix:arm	debug	0.0,13.00000238416429,1.0,3.0,0.03343810606567244,1.0,353.0
2025-02-16 15:22:36:671	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:674	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:677	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:710	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:22:36:723	Fenix:arm	debug	0.0,13.00000238416429,1.0,0.0,0.03343810606567244,1.0,353.0
2025-02-16 15:22:36:726	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:727	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:729	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:756	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:22:36:767	Fenix:arm	debug	0.0,13.00000238416429,1.0,7.0,0.03343810606567244,1.0,357.0
2025-02-16 15:22:36:769	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:771	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:773	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:801	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:22:36:816	Fenix:arm	debug	0.0,13.00000238416429,1.0,10.0,0.03343810606567244,1.0,357.0
2025-02-16 15:22:36:818	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:820	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:824	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:851	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:36:863	Fenix:arm	debug	0.0,13.00000238416429,1.0,0.0,0.03343810606567244,1.0,360.0
2025-02-16 15:22:36:865	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:867	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:868	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:894	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:22:36:905	Fenix:arm	debug	0.0,13.00000238416429,1.0,10.0,0.03343810606567244,1.0,360.0
2025-02-16 15:22:36:907	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:909	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:911	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:36:949	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,7.0,3.0
2025-02-16 15:22:36:963	Fenix:arm	debug	0.0,13.00000238416429,1.0,3.0,0.03343810606567244,1.0,360.0
2025-02-16 15:22:36:967	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:36:969	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:36:970	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:054	Fenix:drivetrain	debug	-0.9999976288559045,0.9999976288559047,1.0,0.9999976288559047,4935.0,4264.0,4895.0,4917.0
2025-02-16 15:22:37:067	Fenix:arm	debug	0.147456655396619,13.000009536661222,1.0,3.0,0.06687621213134488,1.0,149.0
2025-02-16 15:22:37:069	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:072	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:075	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:122	Fenix:drivetrain	debug	0.0,0.0,-0.0,0.0,1126.0,1366.0,1622.0,1191.0
2025-02-16 15:22:37:136	Fenix:arm	debug	0.12288054616384916,13.00000238416429,1.0,426.0,0.03343810606567244,1.0,342.0
2025-02-16 15:22:37:139	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:142	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:146	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:179	Fenix:drivetrain	debug	0.0,0.0,-0.0,0.0,43.0,58.0,69.0,80.0
2025-02-16 15:22:37:195	Fenix:arm	debug	-0.012288054616384917,13.00000238416429,1.0,189.0,0.03343810606567244,1.0,411.0
2025-02-16 15:22:37:202	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:205	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:208	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:240	Fenix:drivetrain	debug	0.0,0.0,-0.0,0.0,7.0,3.0,7.0,3.0
2025-02-16 15:22:37:252	Fenix:arm	debug	0.03686416384915475,13.00000238416429,1.0,116.0,0.03343810606567244,1.0,455.0
2025-02-16 15:22:37:255	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:257	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:259	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:288	Fenix:drivetrain	debug	0.0,0.0,-0.0,0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:37:300	Fenix:arm	debug	0.024576109232769833,13.00000238416429,1.0,273.0,0.03343810606567244,1.0,466.0
2025-02-16 15:22:37:302	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:305	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:307	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:339	Fenix:drivetrain	debug	0.0,0.0,-0.0,0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:37:350	Fenix:arm	debug	0.024576109232769833,13.00000238416429,1.0,331.0,0.03343810606567244,1.0,470.0
2025-02-16 15:22:37:353	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:356	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:359	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:395	Fenix:drivetrain	debug	-0.9829122956046521,0.9829122956046524,1.0,0.9829122956046524,3309.0,3109.0,4067.0,3203.0
2025-02-16 15:22:37:407	Fenix:arm	debug	0.03686416384915475,13.00000238416429,1.0,174.0,0.03343810606567244,1.0,240.0
2025-02-16 15:22:37:411	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:413	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:417	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:465	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,1217.0,893.0,929.0,1111.0
2025-02-16 15:22:37:482	Fenix:arm	debug	0.08601638231469441,13.00000238416429,1.0,415.0,0.03343810606567244,1.0,422.0
2025-02-16 15:22:37:487	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:490	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:493	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:532	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,32.0,40.0,43.0,29.0
2025-02-16 15:22:37:547	Fenix:arm	debug	0.0,13.00000238416429,1.0,211.0,0.03343810606567244,1.0,448.0
2025-02-16 15:22:37:549	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:552	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:556	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:588	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,7.0,3.0,7.0,3.0
2025-02-16 15:22:37:600	Fenix:arm	debug	0.03686416384915475,13.00000238416429,1.0,40.0,0.03343810606567244,1.0,499.0
2025-02-16 15:22:37:603	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:605	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:607	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:642	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:22:37:654	Fenix:arm	debug	0.03686416384915475,13.00000238416429,1.0,240.0,0.03343810606567244,1.0,503.0
2025-02-16 15:22:37:657	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:659	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:661	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:691	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:37:705	Fenix:arm	debug	0.03686416384915475,13.00000238416429,1.0,349.0,0.03343810606567244,1.0,513.0
2025-02-16 15:22:37:710	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:712	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:714	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:743	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:22:37:757	Fenix:arm	debug	0.03686416384915475,13.00000238416429,1.0,364.0,0.03343810606567244,1.0,517.0
2025-02-16 15:22:37:761	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:763	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:765	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:811	Fenix:drivetrain	debug	-0.9999999999999998,1.0,0.9965370163552857,1.0,4070.9999999999995,2919.0,3823.0,3994.0
2025-02-16 15:22:37:822	Fenix:arm	debug	0.03686416384915475,13.00000238416429,1.0,215.0,0.03343810606567244,1.0,255.0
2025-02-16 15:22:37:824	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:828	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:830	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:864	Fenix:drivetrain	debug	-0.9999999999999998,1.0,0.8913617422805679,1.0,4847.0,4330.0,4680.0,4625.0
2025-02-16 15:22:37:875	Fenix:arm	debug	0.12288054616384916,13.00000238416429,1.0,255.0,0.03343810606567244,1.0,506.0
2025-02-16 15:22:37:877	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:879	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:881	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:916	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,2092.0,1199.0,1312.0,1647.0
2025-02-16 15:22:37:928	Fenix:arm	debug	0.08601638231469441,13.00000238416429,1.0,338.0,0.03343810606567244,1.0,433.0
2025-02-16 15:22:37:930	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:933	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:935	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:37:972	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,80.0,83.0,91.0,65.0
2025-02-16 15:22:37:986	Fenix:arm	debug	-0.012288054616384917,13.0,1.0,287.0,0.0,1.0,488.0
2025-02-16 15:22:37:990	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:37:992	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:37:994	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:022	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,10.0,7.0,10.0,7.0
2025-02-16 15:22:38:033	Fenix:arm	debug	0.0,13.00000238416429,1.0,422.0,0.03343810606567244,1.0,499.0
2025-02-16 15:22:38:035	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:036	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:038	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:074	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:38:089	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,10.0,0.03343810606567244,1.0,605.0
2025-02-16 15:22:38:092	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:094	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:096	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:123	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:22:38:134	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,7.0,0.03343810606567244,1.0,623.0
2025-02-16 15:22:38:136	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:137	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:139	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:171	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:22:38:183	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,0.0,0.03343810606567244,1.0,641.0
2025-02-16 15:22:38:186	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:187	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:189	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:216	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,0.0,0.0,7.0,0.0
2025-02-16 15:22:38:229	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,7.0,0.03343810606567244,1.0,648.0
2025-02-16 15:22:38:234	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:235	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:238	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:263	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:38:274	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,7.0,0.03343810606567244,1.0,645.0
2025-02-16 15:22:38:277	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:279	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:281	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:310	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:38:322	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,10.0,0.03343810606567244,1.0,652.0
2025-02-16 15:22:38:325	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:328	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:330	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:358	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:38:370	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,0.0,0.03343810606567244,1.0,652.0
2025-02-16 15:22:38:372	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:374	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:376	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:410	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:38:421	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,3.0,0.03343810606567244,1.0,656.0
2025-02-16 15:22:38:424	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:426	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:427	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:477	Fenix:drivetrain	debug	0.6622919777346404,-0.6622919777346405,-0.6622931555293676,-0.6622919777346405,3499.0,3043.0,3739.0,2963.0
2025-02-16 15:22:38:491	Fenix:arm	debug	0.012288054616384917,13.00000238416429,1.0,0.0,0.03343810606567244,1.0,488.0
2025-02-16 15:22:38:494	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:497	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:499	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:537	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,1775.0,1297.0,1272.0,1388.0
2025-02-16 15:22:38:548	Fenix:arm	debug	0.0,13.00000238416429,1.0,149.0,0.03343810606567244,1.0,663.0
2025-02-16 15:22:38:551	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:553	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:555	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:592	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,65.0,87.0,83.0,51.0
2025-02-16 15:22:38:612	Fenix:arm	debug	0.0737283276983095,13.00000238416429,1.0,291.0,0.03343810606567244,1.0,841.0
2025-02-16 15:22:38:615	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:617	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:619	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:645	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,7.0,7.0,7.0,7.0
2025-02-16 15:22:38:655	Fenix:arm	debug	0.06144027308192458,13.00000238416429,1.0,218.0,0.03343810606567244,1.0,867.0
2025-02-16 15:22:38:657	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:658	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:659	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:688	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,7.0,3.0,7.0,3.0
2025-02-16 15:22:38:697	Fenix:arm	debug	0.06144027308192458,13.00000238416429,1.0,353.0,0.03343810606567244,1.0,867.0
2025-02-16 15:22:38:699	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:700	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:701	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:726	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:38:739	Fenix:arm	debug	0.06144027308192458,13.00000238416429,1.0,371.0,0.03343810606567244,1.0,882.0
2025-02-16 15:22:38:744	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:745	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:747	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:773	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:38:784	Fenix:arm	debug	0.06144027308192458,13.00000238416429,1.0,357.0,0.03343810606567244,1.0,889.0
2025-02-16 15:22:38:786	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:787	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:789	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:816	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,0.0,7.0,3.0
2025-02-16 15:22:38:827	Fenix:arm	debug	0.06144027308192458,13.00000238416429,1.0,379.0,0.03343810606567244,1.0,896.0
2025-02-16 15:22:38:830	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:38:832	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:38:834	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:38:861	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
