2025-01-03 19:04:31:746	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-01-03 19:15:29:044	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:069	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:15:29:083	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,415.0,11.43682906688687,1.0,845.0
2025-01-03 19:15:29:086	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:088	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:089	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:119	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:29:136	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,415.0,11.43682906688687,1.0,969.0
2025-01-03 19:15:29:138	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:139	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:141	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:170	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:15:29:183	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,415.0,11.43682906688687,1.0,1177.0
2025-01-03 19:15:29:185	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:186	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:188	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:223	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:29:239	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,415.0,11.43682906688687,1.0,1414.0
2025-01-03 19:15:29:241	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:242	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:243	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:274	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:29:291	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,419.0,11.43682906688687,1.0,1461.0
2025-01-03 19:15:29:292	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:294	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:296	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:325	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2025-01-03 19:15:29:339	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,415.0,11.43682906688687,1.0,1600.0
2025-01-03 19:15:29:341	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:343	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:345	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:379	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:15:29:393	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,415.0,11.43682906688687,1.0,1753.0
2025-01-03 19:15:29:395	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:397	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:400	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:437	Fenix:drivetrain	debug	0.11306781185024486,-0.07309959473919928,-0.07309959473919928,0.11306781185024486,597.0,375.0,430.0,484.0
2025-01-03 19:15:29:450	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,404.0,11.43682906688687,1.0,1917.0
2025-01-03 19:15:29:453	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:455	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:457	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:493	Fenix:drivetrain	debug	0.17844903129327855,-0.11531262038833646,-0.11531262038833646,0.17844903129327855,1202.0,721.0,896.0,1286.0
2025-01-03 19:15:29:506	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,393.0,11.43682906688687,1.0,2092.0
2025-01-03 19:15:29:508	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:511	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:512	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:546	Fenix:drivetrain	debug	0.20017027253880787,-0.12950705895654646,-0.12950705895654646,0.20017027253880787,1567.0,940.0,1140.0,1552.0
2025-01-03 19:15:29:561	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,393.0,11.43682906688687,1.0,2114.0
2025-01-03 19:15:29:563	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:565	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:566	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:599	Fenix:drivetrain	debug	0.20012523917578864,-0.12958359225632263,-0.12958359225632263,0.20012523917578864,1683.0,954.0,1180.0,1476.0
2025-01-03 19:15:29:614	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,390.0,11.43682906688687,1.0,2274.0
2025-01-03 19:15:29:618	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:620	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:622	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:653	Fenix:drivetrain	debug	0.0911873336481578,-0.05917578727200391,-0.05917578727200391,0.0911873336481578,1246.0,594.0,729.0,914.0
2025-01-03 19:15:29:666	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,400.0,11.43682906688687,1.0,2474.0
2025-01-03 19:15:29:668	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:669	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:671	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:705	Fenix:drivetrain	debug	0.0041292998189546674,-0.0026929963155222173,-0.0026929963155222173,0.0041292998189546674,273.0,193.0,295.0,247.0
2025-01-03 19:15:29:717	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,408.0,11.43682906688687,1.0,2671.0
2025-01-03 19:15:29:719	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:721	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:722	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:760	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,32.0,25.0,21.0,14.0
2025-01-03 19:15:29:778	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,605.0,11.43682906688687,1.0,2704.0
2025-01-03 19:15:29:781	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:782	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:784	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:814	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
2025-01-03 19:15:29:832	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,626.0,11.43682906688687,1.0,3003.0
2025-01-03 19:15:29:834	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:836	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:838	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:881	Fenix:drivetrain	debug	0.5032326874444917,-0.32996093839469937,-0.32996093839469937,0.5032326874444917,2923.0,1461.0,1519.0,2890.0
2025-01-03 19:15:29:896	Fenix:arm	debug	11.980853250975294,14.303874961617817,1.0,517.0,11.43682906688687,1.0,2762.0
2025-01-03 19:15:29:899	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:902	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:904	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:938	Fenix:drivetrain	debug	0.590975267807882,-0.38529601483759945,-0.38529601483759945,0.590975267807882,4064.0,2234.0,2606.0,3382.0
2025-01-03 19:15:29:953	Fenix:arm	debug	12.116021851755528,14.303874961617817,1.0,382.0,11.43682906688687,1.0,2759.0
2025-01-03 19:15:29:955	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:29:957	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:29:959	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:29:994	Fenix:drivetrain	debug	0.5911352801902985,-0.38502634759230764,-0.38502634759230764,0.5911352801902985,3932.0,2146.0,1975.0,2916.0
2025-01-03 19:15:30:008	Fenix:arm	debug	12.054581578673604,14.303874961617817,1.0,277.0,11.43682906688687,1.0,3028.0
2025-01-03 19:15:30:010	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:013	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:015	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:050	Fenix:drivetrain	debug	0.3643686525238802,-0.23376503947579386,-0.23376503947579386,0.3643686525238802,2569.0,1242.0,1206.0,2135.0
2025-01-03 19:15:30:064	Fenix:arm	debug	12.054581578673604,14.303874961617817,1.0,153.0,11.43682906688687,1.0,3324.0
2025-01-03 19:15:30:066	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:068	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:069	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:100	Fenix:drivetrain	debug	0.03699776859802974,-0.023493520579787992,-0.023493520579787992,0.03699776859802974,1111.0,404.0,444.0,677.0
2025-01-03 19:15:30:115	Fenix:arm	debug	12.054581578673604,14.303874961617817,1.0,72.0,11.43682906688687,1.0,3575.0
2025-01-03 19:15:30:121	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:123	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:125	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:156	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,61.0,32.0,25.0,43.0
2025-01-03 19:15:30:169	Fenix:arm	debug	12.042293524057218,14.303874961617817,1.0,123.0,11.43682906688687,1.0,3787.0
2025-01-03 19:15:30:171	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:173	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:175	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:202	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,10.0,3.0,10.0,3.0
2025-01-03 19:15:30:214	Fenix:arm	debug	12.042293524057218,14.303874961617817,1.0,80.0,11.43682906688687,1.0,3925.0
2025-01-03 19:15:30:216	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:218	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:219	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:245	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0
2025-01-03 19:15:30:257	Fenix:arm	debug	12.042293524057218,14.303874961617817,1.0,51.0,11.43682906688687,1.0,4041.9999999999995
2025-01-03 19:15:30:259	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:261	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:263	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:287	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:15:30:303	Fenix:arm	debug	12.042293524057218,14.303874961617817,1.0,51.0,11.43682906688687,1.0,4064.0
2025-01-03 19:15:30:307	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:308	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:310	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:340	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:15:30:358	Fenix:arm	debug	12.042293524057218,14.303874961617817,1.0,29.0,11.43682906688687,1.0,4352.0
2025-01-03 19:15:30:360	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:361	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:363	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:396	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:15:30:411	Fenix:arm	debug	12.042293524057218,14.303874961617817,1.0,29.0,11.43682906688687,1.0,4395.0
2025-01-03 19:15:30:414	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:416	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:418	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:447	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:15:30:461	Fenix:arm	debug	12.042293524057218,14.303874961617817,1.0,36.0,11.43682906688687,1.0,4512.0
2025-01-03 19:15:30:463	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:465	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:467	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:496	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:15:30:511	Fenix:arm	debug	12.017717414824448,14.303874961617817,1.0,54.0,11.47811725846408,1.0,4614.0
2025-01-03 19:15:30:513	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:514	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:517	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:546	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:15:30:561	Fenix:arm	debug	12.017717414824448,14.306110314590905,1.0,54.0,11.47811725846408,1.0,4753.0
2025-01-03 19:15:30:563	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:565	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:567	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:594	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0
2025-01-03 19:15:30:608	Fenix:arm	debug	12.017717414824448,14.306110314590905,1.0,54.0,11.47811725846408,1.0,4785.0
2025-01-03 19:15:30:611	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:613	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:615	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:650	Fenix:drivetrain	debug	0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2025-01-03 19:15:30:663	Fenix:arm	debug	12.017717414824448,14.306110314590905,1.0,36.0,11.47811725846408,1.0,4938.0
2025-01-03 19:15:30:666	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:668	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:670	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:705	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:15:30:718	Fenix:arm	debug	12.017717414824448,14.306110314590905,1.0,32.0,11.47811725846408,1.0,5121.0
2025-01-03 19:15:30:719	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:721	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:723	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:748	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:15:30:761	Fenix:arm	debug	12.017717414824448,14.306110314590905,1.0,83.0,11.47811725846408,1.0,5208.0
2025-01-03 19:15:30:762	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:763	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:765	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:789	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:30:806	Fenix:arm	debug	12.005429360208064,14.306110314590905,1.0,87.0,11.47811725846408,1.0,5380.0
2025-01-03 19:15:30:809	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:811	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:813	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:845	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:30:863	Fenix:arm	debug	12.005429360208064,14.306110314590905,1.0,32.0,11.47811725846408,1.0,5387.0
2025-01-03 19:15:30:865	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:867	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:869	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:904	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:15:30:918	Fenix:arm	debug	12.005429360208064,14.306110314590905,1.0,29.0,11.47811725846408,1.0,5500.0
2025-01-03 19:15:30:922	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:924	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:926	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:30:952	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:15:30:966	Fenix:arm	debug	12.005429360208064,14.306110314590905,1.0,80.0,11.47811725846408,1.0,5667.0
2025-01-03 19:15:30:968	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:30:969	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:30:971	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:004	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:017	Fenix:arm	debug	12.005429360208064,14.306110314590905,1.0,83.0,11.47811725846408,1.0,5828.0
2025-01-03 19:15:31:019	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:020	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:022	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:047	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:060	Fenix:arm	debug	12.005429360208064,14.306110314590905,1.0,80.0,11.47811725846408,1.0,5832.0
2025-01-03 19:15:31:061	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:064	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:065	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:092	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:15:31:104	Fenix:arm	debug	12.005429360208064,14.306110314590905,1.0,72.0,11.47811725846408,1.0,6043.0
2025-01-03 19:15:31:106	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:109	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:110	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:140	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2025-01-03 19:15:31:155	Fenix:arm	debug	11.99314130559168,14.306110314590905,1.0,61.0,11.47811725846408,1.0,6094.0
2025-01-03 19:15:31:157	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:159	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:161	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:194	Fenix:drivetrain	debug	0.0,0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-01-03 19:15:31:206	Fenix:arm	debug	11.980853250975294,14.306110314590905,1.0,32.0,11.47811725846408,1.0,6211.0
2025-01-03 19:15:31:209	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:211	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:213	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:245	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:257	Fenix:arm	debug	11.980853250975294,14.306110314590905,1.0,54.0,11.47811725846408,1.0,6291.0
2025-01-03 19:15:31:259	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:261	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:263	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:290	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:15:31:302	Fenix:arm	debug	11.980853250975294,14.306110314590905,1.0,32.0,11.47811725846408,1.0,6356.0
2025-01-03 19:15:31:304	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:306	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:308	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:336	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:353	Fenix:arm	debug	11.980853250975294,14.306110314590905,1.0,29.0,11.47811725846408,1.0,6396.0
2025-01-03 19:15:31:356	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:358	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:360	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:392	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:15:31:412	Fenix:arm	debug	11.980853250975294,14.306110314590905,1.0,29.0,11.47811725846408,1.0,6258.0
2025-01-03 19:15:31:415	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:417	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:420	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:451	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:465	Fenix:arm	debug	11.980853250975294,14.352632434558117,1.0,54.0,12.427745664739884,1.0,4731.0
2025-01-03 19:15:31:467	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:469	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:471	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:499	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2025-01-03 19:15:31:512	Fenix:arm	debug	11.980853250975294,14.374703688532389,1.0,51.0,12.675474814203138,1.0,4067.0
2025-01-03 19:15:31:513	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:515	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:516	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:542	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:555	Fenix:arm	debug	11.980853250975294,14.382218777202096,1.0,54.0,12.840627580511974,1.0,4158.0
2025-01-03 19:15:31:557	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:559	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:562	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:588	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:603	Fenix:arm	debug	11.980853250975294,14.40524066465575,1.0,54.0,13.212221304706855,1.0,3535.0
2025-01-03 19:15:31:605	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:606	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:608	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:635	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:649	Fenix:arm	debug	11.980853250975294,14.418340927478933,1.0,54.0,13.37737407101569,1.0,2948.0
2025-01-03 19:15:31:651	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:653	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:655	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:683	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:696	Fenix:arm	debug	11.980853250975294,14.418340927478933,1.0,51.0,13.37737407101569,1.0,2974.0
2025-01-03 19:15:31:698	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:700	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:701	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:730	Fenix:drivetrain	debug	0.0,0.0,-0.0,-0.0,0.0,0.0,7.0,0.0
2025-01-03 19:15:31:742	Fenix:arm	debug	11.980853250975294,14.418340927478933,1.0,51.0,13.37737407101569,1.0,2890.0
2025-01-03 19:15:31:745	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:747	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:749	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:782	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:15:31:794	Fenix:arm	debug	11.980853250975294,14.418340927478933,1.0,51.0,13.37737407101569,1.0,2657.0
2025-01-03 19:15:31:796	Fenix:endEffector	debug	0.0,0.0,0.45
2025-01-03 19:15:31:797	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:15:31:799	Fenix:buttonPresses	debug	0.0
2025-01-03 19:15:31:825	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
